text,rating,date,location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Came here on Valentine, and the foods were good. <br><br>We ordered the tomyum soup, duck with holy basil, and softshell crab with yellow curry.<br><br>Every thing was good and no complaints. Though there are comparable restaurants around.<br><br>Just wished there were crispy duck items in the menu.<br><br>There was a deposit system where you have to deposit AUD $20 to reserve a table. We thought that Valentine could be crowded, so we made the deposit.<br><br>Should have paid at the counter so they deducted the deposit.</span>",3 star rating,"Feb 15, 2025","Jacksonville, FL"
,,,"Jacksonville, FL"
,,,"Jacksonville, FL"
,,,
,,,"Jacksonville, FL"
,,,"Jacksonville, FL"
,,,
,3 star rating,"Feb 15, 2025",
,3 star rating,,
,,"Feb 15, 2025",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">unfortunately my husband reacts to msg (ajinomoto), which is a flavor enhancer not normally used in Thai food.  We thought we were safe in a Thai restaurant, but, to be safe, we talked with the waitress about his reaction , and the waitress, kindly, changed our order to avoid any possibility of msg.  <br><br>We are currently in the emergency room, because he has a very bad reaction to the food.  Despite the waitress' assurance, the cooks avoided all flavoring EXCEPT msg.  <br><br>My food was bland.  His was bland, but it contained msg, even though we specified no msg and even though we said he was so allergic he needed to go to the hospital.<br><br>We will avoid Home in the future. <br><br>Service was good except for the msg confusion.  Ambience was good.</span>",1 star rating,"Oct 25, 2024","Kailua, HI"
,,,"Kailua, HI"
,,,"Kailua, HI"
,,,
,,,"Kailua, HI"
,,,"Kailua, HI"
,,,
,1 star rating,"Oct 25, 2024",
,1 star rating,,
,,"Oct 25, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Food was delicious...the only drawback is the fact that cards are not accepted for payment  - only cash and bank transfers/e-wallet. Otherwise I highly recommend it.</span>",4 star rating,"Jan 7, 2025","San Rafael, CA"
,,,"San Rafael, CA"
,,,"San Rafael, CA"
,,,
,,,"San Rafael, CA"
,,,"San Rafael, CA"
,,,
,4 star rating,"Jan 7, 2025",
,4 star rating,,
,,"Jan 7, 2025",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Great place for Thai food and just as long as you know it is extremely busy in the evening so it can be chaotic. The portions are large and the 4 star rating holds true as some things are quite not on par with Thai but all in all a pretty good value for Sydney dining. Spicy basil chicken was good and dessert with shaved ice was lacking flavor.</span>",4 star rating,"Feb 6, 2024","San Clemente, CA"
,,,"San Clemente, CA"
,,,"San Clemente, CA"
,,,
,,,"San Clemente, CA"
,,,"San Clemente, CA"
,4 star rating,"Feb 6, 2024",
,4 star rating,,
,,"Feb 6, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Really good Thai food.  Large portions and full of flavor.  Place was busy and crowded.  Tables were on the smaller side when ordering 2 meals an appetizer, rice and desert. Would recommend if you're craving Thai food.  Also if you're with a group this is a good venue to share something family style.  Also the fried donuts were tasty.</span>",5 star rating,"Jan 2, 2024","Cupertino, CA"
,,,"Cupertino, CA"
,,,"Cupertino, CA"
,,,
,,,"Cupertino, CA"
,,,"Cupertino, CA"
,5 star rating,"Jan 2, 2024",
,5 star rating,,
,,"Jan 2, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Came here looklng for Indonesian food for dinner early evening. It was busy and we had to order from a large menu and pay before we ate. We tried to change the order since the waitress forgot a dish, but we couldn't. We ordered chicken Pad Thai and seafood glass noodle Pad Thai with 2 beers and a wine.<br>The meal came at different times, so m wife had nearly finished her meal when I received mine. Quality and quantity was good - with a lot of noodles.<br>The cost for 2 came to $75 which is relatively good value</span>",4 star rating,"Feb 22, 2024","Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,
,,,"Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,
,4 star rating,"Feb 22, 2024",
,4 star rating,,
,,"Feb 22, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">The food is good and the people are nice. The sitting down to look at the menu and then get up to order is a little odd for sure.</span>",4 star rating,"Mar 29, 2024","Lakeside, CA"
,,,"Lakeside, CA"
,,,"Lakeside, CA"
,,,
,,,"Lakeside, CA"
,,,"Lakeside, CA"
,4 star rating,"Mar 29, 2024",
,4 star rating,,
,,"Mar 29, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">We were hungry and we when in and this was absolutely solid Thai. <br>My partner and I loved it. Pad Thai rocked. Order it extra spicy and blow your brains out. <br>Yummy</span>",5 star rating,"Aug 24, 2022","Calgary, Canada"
,,,"Calgary, Canada"
,,,"Calgary, Canada"
,,,
,,,"Calgary, Canada"
,,,"Calgary, Canada"
,,,
,5 star rating,"Aug 24, 2022",
,5 star rating,,
,,"Aug 24, 2022",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Overall food was good. I enjoyed the papaya salad the most. I should habe gotten rice with it instead. Pad thai was way too sugary with too much red sauce coating it. Clean restaurant, nice atmosphere and satisfying service.</span>",5 star rating,"Jan 1, 2024","Champaign, IL"
,,,"Champaign, IL"
,,,"Champaign, IL"
,,,
,,,"Champaign, IL"
,,,"Champaign, IL"
,5 star rating,"Jan 1, 2024",
,5 star rating,,
,,"Jan 1, 2024",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
text,rating,date,location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Dec 4, 2024","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Dec 4, 2024","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,The meals come out The meals come out super 
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
,,,Location
,,,Location
,,,
,,,Location
,,,Location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024","Temecula, CA"
,,,"Temecula, CA"
,,,"Temecula, CA"
,,,
,,,"Temecula, CA"
,,,"Temecula, CA"
,5 star rating,"Dec 4, 2024",
,5 star rating,,
,,"Dec 4, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Came here on Valentine, and the foods were good. <br><br>We ordered the tomyum soup, duck with holy basil, and softshell crab with yellow curry.<br><br>Every thing was good and no complaints. Though there are comparable restaurants around.<br><br>Just wished there were crispy duck items in the menu.<br><br>There was a deposit system where you have to deposit AUD $20 to reserve a table. We thought that Valentine could be crowded, so we made the deposit.<br><br>Should have paid at the counter so they deducted the deposit.</span>",3 star rating,"Feb 15, 2025","Jacksonville, FL"
,,,"Jacksonville, FL"
,,,"Jacksonville, FL"
,,,
,,,"Jacksonville, FL"
,,,"Jacksonville, FL"
,,,
,3 star rating,"Feb 15, 2025",
,3 star rating,,
,,"Feb 15, 2025",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">unfortunately my husband reacts to msg (ajinomoto), which is a flavor enhancer not normally used in Thai food.  We thought we were safe in a Thai restaurant, but, to be safe, we talked with the waitress about his reaction , and the waitress, kindly, changed our order to avoid any possibility of msg.  <br><br>We are currently in the emergency room, because he has a very bad reaction to the food.  Despite the waitress' assurance, the cooks avoided all flavoring EXCEPT msg.  <br><br>My food was bland.  His was bland, but it contained msg, even though we specified no msg and even though we said he was so allergic he needed to go to the hospital.<br><br>We will avoid Home in the future. <br><br>Service was good except for the msg confusion.  Ambience was good.</span>",1 star rating,"Oct 25, 2024","Kailua, HI"
,,,"Kailua, HI"
,,,"Kailua, HI"
,,,
,,,"Kailua, HI"
,,,"Kailua, HI"
,,,
,1 star rating,"Oct 25, 2024",
,1 star rating,,
,,"Oct 25, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Food was delicious...the only drawback is the fact that cards are not accepted for payment  - only cash and bank transfers/e-wallet. Otherwise I highly recommend it.</span>",4 star rating,"Jan 7, 2025","San Rafael, CA"
,,,"San Rafael, CA"
,,,"San Rafael, CA"
,,,
,,,"San Rafael, CA"
,,,"San Rafael, CA"
,,,
,4 star rating,"Jan 7, 2025",
,4 star rating,,
,,"Jan 7, 2025",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Great place for Thai food and just as long as you know it is extremely busy in the evening so it can be chaotic. The portions are large and the 4 star rating holds true as some things are quite not on par with Thai but all in all a pretty good value for Sydney dining. Spicy basil chicken was good and dessert with shaved ice was lacking flavor.</span>",4 star rating,"Feb 6, 2024","San Clemente, CA"
,,,"San Clemente, CA"
,,,"San Clemente, CA"
,,,
,,,"San Clemente, CA"
,,,"San Clemente, CA"
,4 star rating,"Feb 6, 2024",
,4 star rating,,
,,"Feb 6, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Really good Thai food.  Large portions and full of flavor.  Place was busy and crowded.  Tables were on the smaller side when ordering 2 meals an appetizer, rice and desert. Would recommend if you're craving Thai food.  Also if you're with a group this is a good venue to share something family style.  Also the fried donuts were tasty.</span>",5 star rating,"Jan 2, 2024","Cupertino, CA"
,,,"Cupertino, CA"
,,,"Cupertino, CA"
,,,
,,,"Cupertino, CA"
,,,"Cupertino, CA"
,5 star rating,"Jan 2, 2024",
,5 star rating,,
,,"Jan 2, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Came here looklng for Indonesian food for dinner early evening. It was busy and we had to order from a large menu and pay before we ate. We tried to change the order since the waitress forgot a dish, but we couldn't. We ordered chicken Pad Thai and seafood glass noodle Pad Thai with 2 beers and a wine.<br>The meal came at different times, so m wife had nearly finished her meal when I received mine. Quality and quantity was good - with a lot of noodles.<br>The cost for 2 came to $75 which is relatively good value</span>",4 star rating,"Feb 22, 2024","Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,
,,,"Portishead, United Kingdom"
,,,"Portishead, United Kingdom"
,,,
,4 star rating,"Feb 22, 2024",
,4 star rating,,
,,"Feb 22, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">The food is good and the people are nice. The sitting down to look at the menu and then get up to order is a little odd for sure.</span>",4 star rating,"Mar 29, 2024","Lakeside, CA"
,,,"Lakeside, CA"
,,,"Lakeside, CA"
,,,
,,,"Lakeside, CA"
,,,"Lakeside, CA"
,4 star rating,"Mar 29, 2024",
,4 star rating,,
,,"Mar 29, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">We were hungry and we when in and this was absolutely solid Thai. <br>My partner and I loved it. Pad Thai rocked. Order it extra spicy and blow your brains out. <br>Yummy</span>",5 star rating,"Aug 24, 2022","Calgary, Canada"
,,,"Calgary, Canada"
,,,"Calgary, Canada"
,,,
,,,"Calgary, Canada"
,,,"Calgary, Canada"
,,,
,5 star rating,"Aug 24, 2022",
,5 star rating,,
,,"Aug 24, 2022",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Overall food was good. I enjoyed the papaya salad the most. I should habe gotten rice with it instead. Pad thai was way too sugary with too much red sauce coating it. Clean restaurant, nice atmosphere and satisfying service.</span>",5 star rating,"Jan 1, 2024","Champaign, IL"
,,,"Champaign, IL"
,,,"Champaign, IL"
,,,
,,,"Champaign, IL"
,,,"Champaign, IL"
,5 star rating,"Jan 1, 2024",
,5 star rating,,
,,"Jan 1, 2024",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
text,rating,date,location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Dec 4, 2024","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Dec 4, 2024","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,The meals come out The meals come out super 
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024",Location
,,,Location
,,,Location
,,,
,,,Location
,,,Location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Delicious Thai restaurant!  <br>If you're looking for fresh and flavorful Thai this is your spot! <br>Service was fast and place is nicely decorated. Looks small from the inside but plenty of seating space.</span>",5 star rating,"Dec 4, 2024","Temecula, CA"
,,,"Temecula, CA"
,,,"Temecula, CA"
,,,
,,,"Temecula, CA"
,,,"Temecula, CA"
,5 star rating,"Dec 4, 2024",
,5 star rating,,
,,"Dec 4, 2024",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Came here on Valentine, and the foods were good. <br><br>We ordered the tomyum soup, duck with holy basil, and softshell crab with yellow curry.<br><br>Every thing was good and no complaints. Though there are comparable restaurants around.<br><br>Just wished there were crispy duck items in the menu.<br><br>There was a deposit system where you have to deposit AUD $20 to reserve a table. We thought that Valentine could be crowded, so we made the deposit.<br><br>Should have paid at the counter so they deducted the deposit.</span>",3 star rating,"Feb 15, 2025","Jacksonville, FL"
